Module,Dependency,License,Url
akarion-compliance-cloud,@babel/plugin-transform-regenerator@7.12.1,MIT,https://github.com/babel/babel
akarion-compliance-cloud,@babel/plugin-transform-reserved-words@7.12.1,MIT,https://github.com/babel/babel
akarion-compliance-cloud,@babel/plugin-transform-runtime@7.16.4,MIT,https://github.com/babel/babel
akarion-compliance-cloud,@babel/plugin-transform-shorthand-properties@7.12.1,MIT,https://github.com/babel/babel
akarion-compliance-cloud,@babel/plugin-transform-spread@7.12.1,MIT,https://github.com/babel/babel
akarion-compliance-cloud,@babel/plugin-transform-sticky-regex@7.12.7,MIT,https://github.com/babel/babel
akarion-compliance-cloud,@babel/plugin-transform-template-literals@7.12.1,MIT,https://github.com/babel/babel
akarion-compliance-cloud,@babel/plugin-transform-typeof-symbol@7.12.10,MIT,https://github.com/babel/babel
akarion-compliance-cloud,@babel/plugin-transform-unicode-escapes@7.12.1,MIT,https://github.com/babel/babel
akarion-compliance-cloud,@babel/plugin-transform-unicode-regex@7.12.1,MIT,https://github.com/babel/babel
akarion-compliance-cloud,@babel/preset-env@7.12.11,MIT,https://github.com/babel/babel
akarion-compliance-cloud,@babel/preset-modules@0.1.4,MIT,
akarion-compliance-cloud,@babel/runtime@7.14.8,MIT,https://github.com/babel/babel
akarion-compliance-cloud,@babel/template@7.16.0,MIT,https://github.com/babel/babel
akarion-compliance-cloud,@babel/traverse@7.16.3,MIT,https://github.com/babel/babel
akarion-compliance-cloud,@babel/types@7.16.0,MIT,https://github.com/babel/babel
akarion-compliance-cloud,@bcoe/v8-coverage@0.2.3,MIT,https://github.com/demurgos/v8-coverage
akarion-compliance-cloud,@cnakazawa/watch@1.0.4,Apache-2.0,https://github.com/mikeal/watch
akarion-compliance-cloud,@cypress/request@2.88.7,Apache-2.0,https://github.com/cypress-io/request
akarion-compliance-cloud,@cypress/webpack-preprocessor@5.9.1,MIT,https://github.com/cypress-io/cypress
akarion-compliance-cloud,@cypress/xvfb@1.2.4,MIT,https://github.com/cypress-io/xvfb
akarion-compliance-cloud,@egjs/hammerjs@2.0.17,MIT,https://github.com/naver/hammer.js
akarion-compliance-cloud,@eslint/eslintrc@0.2.2,MIT,https://github.com/eslint/eslintrc
akarion-compliance-cloud,@fast-csv/format@4.3.5,MIT,https://github.com/C2FO/fast-csv
akarion-compliance-cloud,@fast-csv/parse@4.3.6,MIT,https://github.com/C2FO/fast-csv
akarion-compliance-cloud,@hapi/address@2.1.4,BSD-3-Clause,https://github.com/hapijs/address
akarion-compliance-cloud,@hapi/bourne@1.3.2,BSD-3-Clause,https://github.com/hapijs/bourne
akarion-compliance-cloud,@hapi/hoek@8.5.1,BSD-3-Clause,https://github.com/hapijs/hoek
akarion-compliance-cloud,@hapi/joi@15.1.1,BSD-3-Clause,https://github.com/hapijs/joi
akarion-compliance-cloud,@hapi/topo@3.1.6,BSD-3-Clause,https://github.com/hapijs/topo
akarion-compliance-cloud,@intervolga/optimize-cssnano-plugin@1.0.6,MIT,https://github.com/intervolga/optimize-cssnano-plugin
akarion-compliance-cloud,@istanbuljs/load-nyc-config@1.1.0,ISC,https://github.com/istanbuljs/load-nyc-config
akarion-compliance-cloud,@istanbuljs/schema@0.1.2,MIT,https://github.com/istanbuljs/schema
akarion-compliance-cloud,@jest/console@24.9.0,MIT,https://github.com/facebook/jest
akarion-compliance-cloud,@jest/console@26.6.2,MIT,https://github.com/facebook/jest
akarion-compliance-cloud,@jest/core@24.9.0,MIT,https://github.com/facebook/jest
akarion-compliance-cloud,@jest/core@26.6.3,MIT,https://github.com/facebook/jest
akarion-compliance-cloud,@jest/environment@24.9.0,MIT,https://github.com/facebook/jest
akarion-compliance-cloud,@jest/environment@26.6.2,MIT,https://github.com/facebook/jest
akarion-compliance-cloud,@jest/fake-timers@24.9.0,MIT,https://github.com/facebook/jest
akarion-compliance-cloud,@jest/fake-timers@26.6.2,MIT,https://github.com/facebook/jest
akarion-compliance-cloud,@jest/globals@26.6.2,MIT,https://github.com/facebook/jest
akarion-compliance-cloud,@jest/reporters@24.9.0,MIT,https://github.com/facebook/jest
akarion-compliance-cloud,@jest/reporters@26.6.2,MIT,https://github.com/facebook/jest
akarion-compliance-cloud,@jest/source-map@24.9.0,MIT,https://github.com/facebook/jest
akarion-compliance-cloud,@jest/source-map@26.6.2,MIT,https://github.com/facebook/jest
akarion-compliance-cloud,@jest/test-result@24.9.0,MIT,https://github.com/facebook/jest
akarion-compliance-cloud,@jest/test-result@26.6.2,MIT,https://github.com/facebook/jest
akarion-compliance-cloud,@jest/test-sequencer@24.9.0,MIT,https://github.com/facebook/jest
akarion-compliance-cloud,@jest/test-sequencer@26.6.3,MIT,https://github.com/facebook/jest
akarion-compliance-cloud,@jest/transform@24.9.0,MIT,https://github.com/facebook/jest
akarion-compliance-cloud,@jest/transform@25.5.1,MIT,https://github.com/facebook/jest
akarion-compliance-cloud,@jest/transform@26.6.2,MIT,https://github.com/facebook/jest
akarion-compliance-cloud,@jest/types@24.9.0,MIT,https://github.com/facebook/jest
akarion-compliance-cloud,@jest/types@25.5.0,MIT,https://github.com/facebook/jest
akarion-compliance-cloud,@jest/types@26.6.2,MIT,https://github.com/facebook/jest
akarion-compliance-cloud,@jsdevtools/ono@7.1.3,MIT,https://github.com/JS-DevTools/ono
akarion-compliance-cloud,@koa/router@9.4.0,MIT,https://github.com/koajs/router
akarion-compliance-cloud,@mapbox/node-pre-gyp@1.0.5,BSD-3-Clause,https://github.com/mapbox/node-pre-gyp
akarion-compliance-cloud,@mrmlnc/readdir-enhanced@2.2.1,MIT,https://github.com/bigstickcarpet/readdir-enhanced
akarion-compliance-cloud,@nodelib/fs.scandir@2.1.4,MIT,https://github.com/nodelib/nodelib/tree/master/packages/fs/fs.scandir
akarion-compliance-cloud,@nodelib/fs.stat@1.1.3,MIT,https://github.com/nodelib/nodelib/tree/master/packages/fs/fs.stat
akarion-compliance-cloud,@nodelib/fs.stat@2.0.4,MIT,https://github.com/nodelib/nodelib/tree/master/packages/fs/fs.stat
akarion-compliance-cloud,@nodelib/fs.walk@1.2.6,MIT,https://github.com/nodelib/nodelib/tree/master/packages/fs/fs.walk
akarion-compliance-cloud,@octokit/auth-app@2.10.5,MIT,https://github.com/octokit/auth-app.js
akarion-compliance-cloud,@octokit/endpoint@6.0.10,MIT,https://github.com/octokit/endpoint.js
akarion-compliance-cloud,@octokit/openapi-types@2.2.0,MIT,https://github.com/octokit/openapi-types.ts
akarion-compliance-cloud,@octokit/request-error@2.0.4,MIT,https://github.com/octokit/request-error.js
akarion-compliance-cloud,@octokit/request@5.4.12,MIT,https://github.com/octokit/request.js
akarion-compliance-cloud,@octokit/types@6.2.1,MIT,https://github.com/octokit/types.ts
akarion-compliance-cloud,@sentry/browser@5.30.0,BSD-3-Clause,https://github.com/getsentry/sentry-javascript
akarion-compliance-cloud,@sentry/core@5.30.0,BSD-3-Clause,https://github.com/getsentry/sentry-javascript
akarion-compliance-cloud,@sentry/hub@5.30.0,BSD-3-Clause,https://github.com/getsentry/sentry-javascript
akarion-compliance-cloud,@sentry/integrations@5.30.0,BSD-3-Clause,https://github.com/getsentry/sentry-javascript
akarion-compliance-cloud,@sentry/minimal@5.30.0,BSD-3-Clause,https://github.com/getsentry/sentry-javascript
akarion-compliance-cloud,@sentry/node@5.30.0,BSD-3-Clause,https://github.com/getsentry/sentry-javascript
akarion-compliance-cloud,@sentry/tracing@5.30.0,MIT,https://github.com/getsentry/sentry-javascript
akarion-compliance-cloud,@sentry/types@5.30.0,BSD-3-Clause,https://github.com/getsentry/sentry-javascript
akarion-compliance-cloud,@sentry/utils@5.30.0,BSD-3-Clause,https://github.com/getsentry/sentry-javascript
akarion-compliance-cloud,@sinonjs/commons@1.8.2,BSD-3-Clause,https://github.com/sinonjs/commons
akarion-compliance-cloud,@sinonjs/fake-timers@6.0.1,BSD-3-Clause,https://github.com/sinonjs/fake-timers
akarion-compliance-cloud,@soda/friendly-errors-webpack-plugin@1.8.1,MIT,https://github.com/sodatea/friendly-errors-webpack-plugin
akarion-compliance-cloud,@soda/get-current-script@1.0.2,MIT,https://github.com/sodatea/get-current-script
akarion-compliance-cloud,@sphinxxxx/color-conversion@2.2.2,ISC,https://github.com/Sphinxxxx/color-conversion
akarion-compliance-cloud,@stylelint/postcss-css-in-js@0.37.2,MIT,https://github.com/stylelint/postcss-css-in-js
akarion-compliance-cloud,@stylelint/postcss-markdown@0.36.2,MIT,https://github.com/stylelint/postcss-markdown
akarion-compliance-cloud,@tailwindcss/postcss7-compat@2.2.17,MIT,https://github.com/tailwindlabs/tailwindcss
akarion-compliance-cloud,@tootallnate/once@1.1.2,MIT,https://github.com/TooTallNate/once
akarion-compliance-cloud,@tsoa/cli@3.14.1,MIT,https://github.com/lukeautry/tsoa
akarion-compliance-cloud,@tsoa/runtime@3.13.0,MIT,https://github.com/lukeautry/tsoa
akarion-compliance-cloud,@types/anymatch@1.3.1,MIT,https://github.com/DefinitelyTyped/DefinitelyTyped
akarion-compliance-cloud,@types/babel__core@7.1.12,MIT,https://github.com/DefinitelyTyped/DefinitelyTyped
akarion-compliance-cloud,@types/babel__generator@7.6.2,MIT,https://github.com/DefinitelyTyped/DefinitelyTyped
akarion-compliance-cloud,@types/babel__template@7.4.0,MIT,https://github.com/DefinitelyTyped/DefinitelyTyped
akarion-compliance-cloud,@types/babel__traverse@7.11.0,MIT,https://github.com/DefinitelyTyped/DefinitelyTyped
akarion-compliance-cloud,@types/body-parser@1.19.0,MIT,https://github.com/DefinitelyTyped/DefinitelyTyped
akarion-compliance-cloud,@types/chart.js@2.9.31,MIT,https://github.com/DefinitelyTyped/DefinitelyTyped
akarion-compliance-cloud,@types/connect-history-api-fallback@1.3.3,MIT,https://github.com/DefinitelyTyped/DefinitelyTyped
akarion-compliance-cloud,@types/connect@3.4.34,MIT,https://github.com/DefinitelyTyped/DefinitelyTyped
akarion-compliance-cloud,@types/cookie@0.4.0,MIT,https://github.com/DefinitelyTyped/DefinitelyTyped
akarion-compliance-cloud,@types/express-serve-static-core@4.17.18,MIT,https://github.com/DefinitelyTyped/DefinitelyTyped
akarion-compliance-cloud,@types/express@4.17.11,MIT,https://github.com/DefinitelyTyped/DefinitelyTyped
akarion-compliance-cloud,@types/glob@7.1.3,MIT,https://github.com/DefinitelyTyped/DefinitelyTyped
akarion-compliance-cloud,@types/graceful-fs@4.1.4,MIT,https://github.com/DefinitelyTyped/DefinitelyTyped
akarion-compliance-cloud,@types/hammerjs@2.0.39,MIT,https://github.com/DefinitelyTyped/DefinitelyTyped
akarion-compliance-cloud,@types/http-proxy-middleware@0.19.3,MIT,https://github.com/DefinitelyTyped/DefinitelyTyped
akarion-compliance-cloud,@types/http-proxy@1.17.4,MIT,https://github.com/DefinitelyTyped/DefinitelyTyped
akarion-compliance-cloud,@types/istanbul-lib-coverage@2.0.3,MIT,https://github.com/DefinitelyTyped/DefinitelyTyped
akarion-compliance-cloud,@types/istanbul-lib-report@3.0.0,MIT,https://github.com/DefinitelyTyped/DefinitelyTyped
akarion-compliance-cloud,@types/istanbul-reports@1.1.2,MIT,https://github.com/DefinitelyTyped/DefinitelyTyped
akarion-compliance-cloud,@types/istanbul-reports@3.0.0,MIT,https://github.com/DefinitelyTyped/DefinitelyTyped
akarion-compliance-cloud,@types/jest@24.9.1,MIT,https://github.com/DefinitelyTyped/DefinitelyTyped
akarion-compliance-cloud,@types/jest@26.0.20,MIT,https://github.com/DefinitelyTyped/DefinitelyTyped
akarion-compliance-cloud,@types/json-schema@7.0.6,MIT,https://github.com/DefinitelyTyped/DefinitelyTyped
akarion-compliance-cloud,@types/json5@0.0.29,MIT,https://github.com/DefinitelyTyped/DefinitelyTyped
akarion-compliance-cloud,@types/jsonwebtoken@8.5.0,MIT,https://github.com/DefinitelyTyped/DefinitelyTyped
akarion-compliance-cloud,@types/lru-cache@5.1.0,MIT,https://github.com/DefinitelyTyped/DefinitelyTyped
akarion-compliance-cloud,@types/mdast@3.0.3,MIT,https://github.com/DefinitelyTyped/DefinitelyTyped
akarion-compliance-cloud,@types/mime@2.0.3,MIT,https://github.com/DefinitelyTyped/DefinitelyTyped
akarion-compliance-cloud,@types/minimatch@3.0.3,MIT,https://github.com/DefinitelyTyped/DefinitelyTyped
akarion-compliance-cloud,@types/minimist@1.2.1,MIT,https://github.com/DefinitelyTyped/DefinitelyTyped
akarion-compliance-cloud,@types/multiparty@0.0.32,MIT,https://github.com/DefinitelyTyped/DefinitelyTyped
akarion-compliance-cloud,@types/node@14.17.4,MIT,https://github.com/DefinitelyTyped/DefinitelyTyped
akarion-compliance-cloud,@types/normalize-package-data@2.4.0,MIT,https://github.com/DefinitelyTyped/DefinitelyTyped
akarion-compliance-cloud,@types/parse-json@4.0.0,MIT,https://github.com/DefinitelyTyped/DefinitelyTyped
akarion-compliance-cloud,@types/prettier@2.1.6,MIT,https://github.com/DefinitelyTyped/DefinitelyTyped
akarion-compliance-cloud,@types/q@1.5.4,MIT,https://github.com/DefinitelyTyped/DefinitelyTyped
akarion-compliance-cloud,@types/qs@6.9.5,MIT,https://github.com/DefinitelyTyped/DefinitelyTyped
akarion-compliance-cloud,@types/quill@2.0.5,MIT,https://github.com/DefinitelyTyped/DefinitelyTyped
akarion-compliance-cloud,@types/range-parser@1.2.3,MIT,https://github.com/DefinitelyTyped/DefinitelyTyped
akarion-compliance-cloud,@types/serve-static@1.13.8,MIT,https://github.com/DefinitelyTyped/DefinitelyTyped
akarion-compliance-cloud,@types/sinonjs__fake-timers@6.0.2,MIT,https://github.com/DefinitelyTyped/DefinitelyTyped
akarion-compliance-cloud,@types/sizzle@2.3.3,MIT,https://github.com/DefinitelyTyped/DefinitelyTyped
akarion-compliance-cloud,@types/source-list-map@0.1.2,MIT,https://github.com/DefinitelyTyped/DefinitelyTyped
akarion-compliance-cloud,@types/stack-utils@1.0.1,MIT,https://github.com/DefinitelyTyped/DefinitelyTyped
akarion-compliance-cloud,@types/stack-utils@2.0.0,MIT,https://github.com/DefinitelyTyped/DefinitelyTyped
akarion-compliance-cloud,@types/strip-bom@3.0.0,MIT,https://github.com/DefinitelyTyped/DefinitelyTyped
akarion-compliance-cloud,@types/strip-json-comments@0.0.30,MIT,https://github.com/DefinitelyTyped/DefinitelyTyped
akarion-compliance-cloud,@types/tapable@1.0.6,MIT,https://github.com/DefinitelyTyped/DefinitelyTyped
akarion-compliance-cloud,@types/uglify-js@3.11.1,MIT,https://github.com/DefinitelyTyped/DefinitelyTyped
akarion-compliance-cloud,@types/unist@2.0.3,MIT,https://github.com/DefinitelyTyped/DefinitelyTyped
akarion-compliance-cloud,@types/webpack-dev-server@3.11.1,MIT,https://github.com/DefinitelyTyped/DefinitelyTyped
akarion-compliance-cloud,@types/webpack-env@1.16.0,MIT,https://github.com/DefinitelyTyped/DefinitelyTyped
akarion-compliance-cloud,@types/webpack-sources@2.1.0,MIT,https://github.com/DefinitelyTyped/DefinitelyTyped
akarion-compliance-cloud,@types/webpack@4.41.26,MIT,https://github.com/DefinitelyTyped/DefinitelyTyped
akarion-compliance-cloud,@types/yargs-parser@20.2.0,MIT,https://github.com/DefinitelyTyped/DefinitelyTyped
akarion-compliance-cloud,@types/yargs@13.0.11,MIT,https://github.com/DefinitelyTyped/DefinitelyTyped
akarion-compliance-cloud,@types/yargs@15.0.12,MIT,https://github.com/DefinitelyTyped/DefinitelyTyped
akarion-compliance-cloud,@types/yauzl@2.9.1,MIT,https://github.com/DefinitelyTyped/DefinitelyTyped
akarion-compliance-cloud,@typescript-eslint/eslint-plugin@4.13.0,MIT,https://github.com/typescript-eslint/typescript-eslint
akarion-compliance-cloud,@typescript-eslint/experimental-utils@4.13.0,MIT,https://github.com/typescript-eslint/typescript-eslint
akarion-compliance-cloud,@typescript-eslint/parser@4.13.0,BSD-2-Clause,https://github.com/typescript-eslint/typescript-eslint
akarion-compliance-cloud,@typescript-eslint/scope-manager@4.13.0,MIT,https://github.com/typescript-eslint/typescript-eslint
akarion-compliance-cloud,@typescript-eslint/types@4.13.0,MIT,https://github.com/typescript-eslint/typescript-eslint
akarion-compliance-cloud,@typescript-eslint/typescript-estree@4.13.0,BSD-2-Clause,https://github.com/typescript-eslint/typescript-eslint
akarion-compliance-cloud,@typescript-eslint/visitor-keys@4.13.0,MIT,https://github.com/typescript-eslint/typescript-eslint
